<Trait>,Heritability_0.9_Rep_1,Heritability_0.9_Rep_2,Heritability_0.9_Rep_3,Heritability_0.9_Rep_4,Heritability_0.9_Rep_5,Heritability_0.9_Rep_6,Heritability_0.9_Rep_7,Heritability_0.9_Rep_8,Heritability_0.9_Rep_9,Heritability_0.9_Rep_10,Heritability_0.9_Rep_11,Heritability_0.9_Rep_12,Heritability_0.9_Rep_13,Heritability_0.9_Rep_14,Heritability_0.9_Rep_15,Heritability_0.9_Rep_16,Heritability_0.9_Rep_17,Heritability_0.9_Rep_18,Heritability_0.9_Rep_19,Heritability_0.9_Rep_20,Heritability_0.9_Rep_21,Heritability_0.9_Rep_22,Heritability_0.9_Rep_23,Heritability_0.9_Rep_24,Heritability_0.9_Rep_25,Heritability_0.9_Rep_26,Heritability_0.9_Rep_27,Heritability_0.9_Rep_28,Heritability_0.9_Rep_29,Heritability_0.9_Rep_30,Heritability_0.9_Rep_31,Heritability_0.9_Rep_32,Heritability_0.9_Rep_33,Heritability_0.9_Rep_34,Heritability_0.9_Rep_35,Heritability_0.9_Rep_36,Heritability_0.9_Rep_37,Heritability_0.9_Rep_38,Heritability_0.9_Rep_39,Heritability_0.9_Rep_40,Heritability_0.9_Rep_41,Heritability_0.9_Rep_42,Heritability_0.9_Rep_43,Heritability_0.9_Rep_44,Heritability_0.9_Rep_45,Heritability_0.9_Rep_46,Heritability_0.9_Rep_47,Heritability_0.9_Rep_48,Heritability_0.9_Rep_49,Heritability_0.9_Rep_50,Heritability_0.9_Rep_51,Heritability_0.9_Rep_52,Heritability_0.9_Rep_53,Heritability_0.9_Rep_54,Heritability_0.9_Rep_55,Heritability_0.9_Rep_56,Heritability_0.9_Rep_57,Heritability_0.9_Rep_58,Heritability_0.9_Rep_59,Heritability_0.9_Rep_60,Heritability_0.9_Rep_61,Heritability_0.9_Rep_62,Heritability_0.9_Rep_63,Heritability_0.9_Rep_64,Heritability_0.9_Rep_65,Heritability_0.9_Rep_66,Heritability_0.9_Rep_67,Heritability_0.9_Rep_68,Heritability_0.9_Rep_69,Heritability_0.9_Rep_70,Heritability_0.9_Rep_71,Heritability_0.9_Rep_72,Heritability_0.9_Rep_73,Heritability_0.9_Rep_74,Heritability_0.9_Rep_75,Heritability_0.9_Rep_76,Heritability_0.9_Rep_77,Heritability_0.9_Rep_78,Heritability_0.9_Rep_79,Heritability_0.9_Rep_80,Heritability_0.9_Rep_81,Heritability_0.9_Rep_82,Heritability_0.9_Rep_83,Heritability_0.9_Rep_84,Heritability_0.9_Rep_85,Heritability_0.9_Rep_86,Heritability_0.9_Rep_87,Heritability_0.9_Rep_88,Heritability_0.9_Rep_89,Heritability_0.9_Rep_90,Heritability_0.9_Rep_91,Heritability_0.9_Rep_92,Heritability_0.9_Rep_93,Heritability_0.9_Rep_94,Heritability_0.9_Rep_95,Heritability_0.9_Rep_96,Heritability_0.9_Rep_97,Heritability_0.9_Rep_98,Heritability_0.9_Rep_99,Heritability_0.9_Rep_100
Z010E0101,1.354069083,1.432208544,1.332038148,1.413270177,1.27453837,1.369221253,1.319787975,1.379731797,1.317625286,1.391233309,1.28597358,1.315315779,1.344849361,1.336230074,1.446075177,1.274417064,1.274795895,1.384270295,1.270158317,1.397020572,1.322016077,1.249098756,1.324148613,1.258619705,1.36766569,1.342381505,1.336935433,1.458129345,1.398014023,1.315255726,1.358523218,1.37439839,1.377085838,1.346449102,1.544941799,1.297283381,1.395157363,1.311536624,1.326963566,1.452402068,1.347699956,1.242779842,1.39461777,1.258951144,1.33880315,1.438779716,1.340413506,1.278553402,1.35274323,1.492236819,1.41733102,1.322369328,1.305478628,1.287643885,1.295466229,1.266938816,1.372423404,1.330446573,1.429272065,1.261939358,1.371436207,1.379572776,1.254033952,1.37528533,1.329289668,1.317667653,1.266202053,1.417660651,1.390618812,1.345621325,1.325597538,1.379589546,1.245808876,1.288352947,1.404604353,1.27870998,1.444191707,1.328531055,1.311880785,1.390297448,1.278482845,1.281722364,1.286242071,1.298243401,1.437990214,1.346453014,1.353585374,1.305370915,1.308974241,1.265778035,1.475271725,1.39331669,1.315566908,1.474791718,1.429048514,1.449330623,1.315835036,1.426018196,1.388610439,1.331743877
Z010E0103,1.717185975,1.741263366,1.643419836,1.678690851,1.675672349,1.645174199,1.685693424,1.675256282,1.72132131,1.674030589,1.625633081,1.709056076,1.682221884,1.627542765,1.57053885,1.754232386,1.738137031,1.667778684,1.559279811,1.754244665,1.71110546,1.583438506,1.729770476,1.687412939,1.786168217,1.741536452,1.854925392,1.562491818,1.715256158,1.598776301,1.654817023,1.533124289,1.566510055,1.663779581,1.693850567,1.719213726,1.822619603,1.611180795,1.672841783,1.666951779,1.635153356,1.726379645,1.676495332,1.725171851,1.606227056,1.707048587,1.727862021,1.685021271,1.59607266,1.695033133,1.680352913,1.672058569,1.542045913,1.628409918,1.63472292,1.661356574,1.682979582,1.786397733,1.779300064,1.592641487,1.673518249,1.662487507,1.690208239,1.523113843,1.606557082,1.750570575,1.61192165,1.625005476,1.723731423,1.634559636,1.705474028,1.695531097,1.521004395,1.635542092,1.68679482,1.610636395,1.774340795,1.567756667,1.630942665,1.57643462,1.592885798,1.605483702,1.631328968,1.671668457,1.68741673,1.712735085,1.754614387,1.619833779,1.662882911,1.766086904,1.770622149,1.633306463,1.601833512,1.749648416,1.735100664,1.704999009,1.711381516,1.704940046,1.671286437,1.632473131
Z010E0104,2.477887335,2.418946753,2.449601617,2.54207638,2.390885579,2.549825643,2.549528142,2.507172706,2.561901021,2.454134116,2.448881838,2.496228086,2.531365181,2.555834436,2.625516312,2.512322564,2.491435356,2.500118167,2.525206835,2.390276771,2.44069826,2.389899546,2.505125908,2.480657905,2.44137643,2.57377303,2.394692189,2.484847875,2.509166148,2.348616225,2.493497934,2.48894824,2.608093179,2.503399099,2.430169317,2.475477355,2.459035811,2.46587392,2.468352287,2.456591641,2.529988514,2.521185017,2.530521322,2.457282018,2.563889204,2.455411568,2.372518147,2.54572965,2.483848459,2.489595725,2.402988584,2.546312285,2.672004466,2.610614275,2.427874099,2.505849074,2.558732593,2.488393149,2.425158274,2.51001537,2.517130387,2.496654467,2.46748136,2.504641757,2.403513389,2.553770145,2.454593058,2.449210063,2.511493677,2.473756867,2.460686114,2.439774933,2.503680314,2.435067583,2.454804728,2.46576934,2.516354005,2.479453903,2.49715513,2.663842282,2.570333014,2.60286369,2.635741001,2.608031314,2.451501819,2.506262676,2.447901527,2.370266836,2.473027775,2.456022057,2.568446988,2.472360627,2.458421502,2.571642404,2.60071572,2.496205231,2.427298418,2.618192688,2.555418364,2.477120338
Z010E0106,2.002044271,2.074874357,2.034954442,2.02639944,2.000206558,2.098312345,2.082376006,1.839975905,1.898661217,2.055264116,1.927816326,1.989415828,2.016507878,2.055532706,1.969572862,1.994036072,1.922745983,2.09043266,2.116528643,2.075701481,2.127772154,2.019769069,2.068910339,2.00606884,2.033451282,2.062781488,2.124243316,2.04832408,1.973349655,2.06756123,2.098161341,1.98261596,2.076915131,2.057860188,2.001623601,1.924859469,2.032194968,2.017764437,2.046949696,2.051412972,1.982071133,2.013764377,1.874314492,1.995930108,2.083643036,2.060666037,2.063793732,2.034124093,2.167403487,1.964804,2.055330927,2.073458815,1.904187917,2.095132803,2.031959163,2.070357545,2.096469763,1.971899706,1.998281713,1.987217734,2.044841268,2.006122031,2.044680414,2.034843134,2.054343379,1.986626661,1.981417315,1.985672338,1.99304503,1.989786799,2.030329259,2.070170723,1.900955723,2.147079175,1.964638195,1.998934949,1.962117224,2.037301351,2.018832941,1.989506108,2.013184837,2.039595548,1.915107102,2.036514736,2.095841129,2.060887601,1.982697871,2.077673418,2.183486653,2.020003614,1.946482161,1.991793954,2.054743079,2.084700757,2.143572859,1.976523633,2.031424051,1.964164306,1.968191509,1.95858506
Z010E0107,1.018037638,1.002286915,1.223055436,0.98855136,1.059738911,1.06971823,1.119029002,1.146134978,1.225119825,1.020272573,1.057179675,1.171615196,1.090101507,1.183665868,1.239942766,1.115431286,1.133566721,1.094743637,1.175536949,1.190377518,1.007502253,1.146535738,1.16843077,1.091372569,1.119430341,1.058524179,1.115138791,1.094479537,1.019371917,1.028969065,1.066985664,1.089310092,1.145664515,0.958805924,1.055964103,1.020581484,1.177096091,1.02604527,1.023390481,1.078001261,1.159322706,1.04484425,1.04471595,1.012777027,1.12319437,1.109836221,1.067092388,1.077710041,1.103520525,1.003749705,1.156099403,1.183645117,1.10372786,1.066021056,0.972258958,1.035246514,1.062024348,1.123625709,1.043445127,0.983937704,1.05840531,1.002913956,1.01914027,1.024748805,1.119280172,1.121470026,1.030835523,1.165745651,1.183194167,1.067669437,0.988236965,1.130539828,1.028880659,1.153588372,1.10984771,1.065600267,1.119470934,1.126827891,1.091669134,1.079509019,1.069322189,1.035937732,1.078640091,1.014230681,1.127288703,1.095895308,1.077108373,1.068827989,1.043196473,1.048540539,0.945473528,1.062667289,1.092394907,1.08935219,1.210855701,1.077167279,1.010866333,1.1598264,1.001541797,1.13646964
Z010E0108,1.656344226,1.785970977,1.7668582,1.673820581,1.696296397,1.693136041,1.679539622,1.735190286,1.662968809,1.685200971,1.807405471,1.760964661,1.747369547,1.80209418,1.776581924,1.766541414,1.739234147,1.583584894,1.847035526,1.69479257,1.766878256,1.695454516,1.685921248,1.729717175,1.692796773,1.693469714,1.704761475,1.740910911,1.708824142,1.655467386,1.739674387,1.713213193,1.718794141,1.773383074,1.754514665,1.58242407,1.73762396,1.660965842,1.813082498,1.677135637,1.629653662,1.715502281,1.778572595,1.71173669,1.640943957,1.816525709,1.623015239,1.705521034,1.674254487,1.798517545,1.663585993,1.666048215,1.783984999,1.752311633,1.759415161,1.702789867,1.812895996,1.728364999,1.786475109,1.679403403,1.683035129,1.692769758,1.644663525,1.674480556,1.746979716,1.684877916,1.772212198,1.659228492,1.580182753,1.768068086,1.731023065,1.728554569,1.755804221,1.759233736,1.629011371,1.631985092,1.703720338,1.69641407,1.862212437,1.691811655,1.702637467,1.751881785,1.722817762,1.596447494,1.73724854,1.73221555,1.697508225,1.75928894,1.771983126,1.753460006,1.671009704,1.719721988,1.629466989,1.821756669,1.801136701,1.636306643,1.723624081,1.887752726,1.712883563,1.758196703
Z010E0110,0.646723013,0.730024352,0.669765778,0.634207108,0.67599173,0.629580624,0.741244924,0.791937496,0.76817761,0.799281427,0.781419179,0.703638039,0.842494544,0.654596507,0.67988719,0.70689154,0.655420592,0.792579256,0.846574185,0.733422251,0.595628105,0.683764051,0.654965094,0.665097084,0.87516438,0.760982578,0.751213379,0.663628398,0.707135546,0.74462034,0.832095979,0.658884275,0.710649438,0.812565475,0.677704644,0.611466758,0.661401312,0.698338299,0.812513074,0.70203088,0.684666568,0.726905523,0.793279395,0.760850433,0.686138818,0.807220869,0.689278895,0.678542054,0.649699275,0.796204825,0.69689886,0.75282757,0.746221338,0.82169371,0.711336523,0.751931783,0.703690847,0.637183952,0.726656539,0.865423116,0.695872417,0.719350834,0.754201015,0.766807219,0.838325557,0.651328544,0.569825409,0.733063111,0.716030818,0.630475673,0.735154496,0.879759058,0.720111229,0.755479752,0.72128828,0.786966323,0.665588291,0.764872748,0.603760481,0.753839831,0.727969468,0.712722058,0.698997038,0.64497286,0.780003501,0.741846018,0.666898145,0.743411837,0.80293219,0.697301518,0.649442604,0.674730279,0.813438336,0.7153852,0.609064248,0.692618099,0.730180517,0.712711982,0.706867145,0.606962663
Z010E0111,2.707835264,2.629790344,2.62485356,2.596815594,2.647315569,2.861712541,2.601215855,2.586759491,2.736664335,2.673736019,2.709255207,2.739015918,2.762812515,2.643448419,2.570803972,2.686521338,2.619290243,2.800737985,2.534148764,2.630805665,2.650357015,2.670370492,2.643680361,2.719919772,2.574402693,2.720657719,2.639590014,2.704716483,2.742066259,2.71045064,2.778023487,2.564905207,2.643801297,2.655536792,2.679123601,2.691460561,2.678436898,2.587882341,2.67972805,2.734623107,2.620189732,2.755692033,2.69511016,2.673857143,2.614162519,2.65802759,2.660389704,2.639871275,2.641945178,2.728699632,2.745009412,2.568320479,2.648352053,2.674717975,2.682460222,2.685848743,2.501583253,2.671242654,2.604682971,2.748308071,2.712847015,2.571840369,2.661756758,2.595281189,2.68838196,2.66199289,2.6573594,2.620074465,2.654227743,2.567517875,2.695951969,2.597521328,2.628699313,2.632642561,2.71408532,2.602273241,2.666495717,2.731315207,2.536237535,2.762456692,2.695528239,2.715658341,2.711483005,2.664024393,2.598818516,2.572519498,2.619271913,2.615160599,2.631469946,2.540476101,2.622660956,2.681864642,2.559117454,2.682084983,2.739905265,2.669652068,2.619476904,2.71260876,2.730824952,2.607583498
Z010E0112,0.190564697,0.315515242,0.37371948,0.323427725,0.195218592,0.296807411,0.276594373,0.289588772,0.308624957,0.364033612,0.341022603,0.295424662,0.310187653,0.247780146,0.350466298,0.321911067,0.195260149,0.179524719,0.210619419,0.332056126,0.362934553,0.172516637,0.310305197,0.425708704,0.282961783,0.307892797,0.288880291,0.239124196,0.318726317,0.334019,0.294383995,0.390150036,0.182281997,0.142381024,0.218337229,0.27790088,0.402817881,0.253837074,0.252333101,0.221580808,0.232138981,0.246687861,0.268460715,0.234769415,0.365567156,0.296295169,0.265918,0.289763258,0.309515885,0.242903115,0.33939098,0.244241365,0.258799534,0.337035136,0.283259875,0.358923378,0.251784577,0.253703468,0.155701696,0.2473082,0.238916213,0.279204102,0.304283572,0.304786124,0.25725958,0.190829166,0.35194973,0.265144937,0.28754464,0.304759184,0.353679818,0.211665009,0.326891154,0.321834798,0.267133049,0.33590888,0.31429757,0.191516936,0.316706653,0.355490527,0.235458573,0.275505781,0.334602566,0.27460106,0.234187474,0.26895892,0.209204061,0.3935921,0.182135622,0.142356216,0.380821349,0.216301814,0.215932831,0.211985233,0.32416563,0.320586739,0.35060373,0.183082485,0.335796405,0.303347037
Z010E0113,2.798360761,2.975507866,2.765441013,2.829816768,2.930112086,2.844238017,2.842225617,2.854752351,2.951043859,2.899682706,2.916877739,2.89845933,2.911777983,2.905293135,2.961932262,2.810817155,2.882771287,2.854563976,2.878418389,2.949060406,2.878051911,2.816527194,2.804023082,2.857359583,2.794701158,2.919826853,3.017870828,2.821315754,2.765235962,2.880450354,2.941129592,2.882423407,3.040919508,2.939796461,2.807095567,2.844981516,2.896996453,2.83081305,2.801868069,2.939481852,2.952139003,2.883623534,2.915123702,2.929183069,2.912746233,3.030584803,2.848404738,2.90924648,2.804792637,2.815152638,2.779392952,2.754509861,2.836162905,2.94906843,2.944303398,2.826592058,2.844446253,2.870936513,2.848313773,2.82034051,2.757389226,2.836337472,2.865215969,2.822636584,2.854749909,2.848606301,2.857107368,2.900057736,2.826660046,2.913794066,2.861721845,2.870126244,2.855964538,2.945723644,2.856429271,2.783936481,2.744786163,2.922893828,2.880512874,2.811768874,2.85185433,2.879052326,2.982157294,2.822827933,2.944923617,2.858582598,2.835419885,2.860371714,2.863079393,3.012325095,2.934189991,2.896135987,2.897730103,2.804809899,2.740050326,2.805908632,2.822514493,2.87755538,2.646395136,2.854232638
Z010E0114,0.107591171,0.135930649,0.048545877,0.045171666,0.083931881,0.070671908,0.157362909,0.139419664,0.050052351,0.107986473,0.077632128,0.145535269,0.03405377,0.113065442,0.035278002,-0.037199713,0.010759441,0.027368358,-0.000722179,0.010763895,-0.007685091,0.065241789,-0.017541776,0.009076846,0.043518855,0.152502453,0.139519592,0.030078848,0.099882966,0.170867033,-0.010534689,0.104955724,0.069500216,0.055525763,0.034648986,0.103148113,-0.019474636,0.049437032,-0.023839801,0.209018095,-0.031207765,0.122136732,0.190082637,-0.004053912,0.011961145,0.118350735,0.09553807,0.016370322,0.091892826,0.108358749,0.075839846,0.161505867,0.097213171,0.123286676,0.178509258,0.096740484,0.062521861,0.069273561,0.161536203,0.014112814,0.046750874,-0.100244796,0.159773782,0.110001134,0.08581018,0.006680282,0.008124998,0.091009411,0.017684485,0.033753578,0.103462095,-0.01680753,0.145582942,0.039650018,-0.053599288,0.110160489,0.16103582,0.066739781,0.038766213,0.08533287,-0.086209826,0.082074747,0.232417795,0.070103697,0.112578531,0.111763931,0.026341768,0.116843494,-0.038405683,0.155725053,0.074024775,0.132360415,0.017334303,0.039135959,0.083995082,-0.022617848,0.167457028,0.132208307,0.156401476,0.063989475
Z010E0115,2.464094851,2.579227683,2.557225728,2.484536051,2.531132451,2.481980367,2.53745451,2.494158706,2.299568181,2.563629185,2.42991142,2.431339718,2.472575521,2.510475888,2.434488142,2.606943979,2.448756353,2.595174476,2.541935217,2.584856454,2.438663577,2.472402318,2.481018396,2.532842564,2.480109981,2.376852823,2.437961684,2.440991214,2.552057634,2.465121237,2.467157022,2.555389061,2.467885622,2.390656954,2.556196031,2.431407409,2.43434625,2.512452389,2.446390127,2.527333794,2.479694125,2.473319163,2.434968702,2.530253129,2.449755025,2.511757921,2.54810007,2.360930497,2.334541132,2.546580389,2.577985473,2.481238431,2.444956549,2.58274439,2.364767906,2.490752861,2.534118274,2.531672948,2.414601075,2.398871739,2.510617861,2.478530806,2.523906733,2.531550695,2.552708442,2.502668054,2.42210054,2.452034207,2.414380484,2.374472804,2.455189759,2.488762219,2.417089254,2.519053686,2.514146947,2.424458563,2.488852825,2.609488309,2.517340672,2.48921768,2.51815397,2.527676765,2.546809083,2.634049035,2.50341125,2.512257716,2.482664206,2.444807143,2.349551458,2.523932779,2.459448612,2.402729943,2.462076614,2.526469157,2.454064736,2.399915661,2.466239751,2.393494966,2.320304511,2.491109698
Z010E0116,1.663212502,1.716049107,1.649281667,1.595663363,1.636893107,1.660321003,1.679331253,1.730214008,1.682485456,1.597493763,1.717790786,1.692474238,1.700847343,1.561163499,1.622263789,1.618385499,1.593438349,1.732596372,1.717606744,1.574399764,1.773133266,1.642456962,1.587764998,1.822865435,1.667616857,1.648435035,1.645633003,1.702708526,1.69308341,1.752475293,1.681203802,1.73158984,1.702889026,1.635626295,1.659459394,1.690142408,1.756708704,1.758104209,1.637800316,1.682638088,1.663762479,1.762362075,1.633916087,1.721980754,1.557996557,1.607614175,1.585536439,1.633568622,1.743552841,1.699237867,1.693698997,1.79121157,1.695868009,1.723049,1.690170739,1.681024342,1.659500967,1.662577897,1.664335675,1.705499993,1.64312346,1.647023576,1.658404587,1.587459089,1.604060453,1.652390591,1.654915488,1.705106096,1.655005202,1.719871546,1.737481926,1.634863903,1.683566118,1.698077667,1.626889665,1.69177764,1.570725874,1.708870653,1.703367244,1.699354359,1.52429331,1.582989541,1.654444055,1.577904365,1.665016773,1.60977155,1.706020441,1.665764995,1.660617064,1.803481354,1.745334864,1.64278328,1.732247745,1.631060251,1.767516833,1.66306293,1.596837321,1.647657269,1.662632025,1.643418873
Z010E0117,2.551216056,2.472682147,2.349225474,2.415249549,2.470387214,2.492747795,2.501555036,2.446257292,2.542662786,2.483413497,2.37623495,2.396029425,2.337443802,2.452076752,2.448907375,2.405937966,2.380884836,2.33397462,2.582430293,2.426893139,2.497698238,2.563445343,2.328013391,2.463018439,2.453523395,2.52896245,2.495944132,2.443555231,2.329168062,2.482904306,2.454883911,2.589149864,2.355705603,2.486425986,2.422045819,2.43821651,2.40768702,2.507611942,2.519873548,2.516445533,2.463382751,2.480437145,2.618633886,2.436099593,2.455004692,2.533493859,2.368234402,2.501200224,2.40453512,2.420163637,2.506659467,2.544632968,2.514856596,2.440841023,2.392224061,2.404375457,2.433087519,2.406127252,2.450419909,2.425450331,2.41800719,2.457797789,2.623084516,2.451418727,2.501340662,2.420784183,2.432049801,2.481487122,2.404789829,2.367246972,2.411608153,2.485933872,2.373797588,2.413769069,2.385232221,2.45705885,2.417217658,2.515240777,2.427509104,2.456180213,2.421502045,2.42138626,2.397667602,2.484000783,2.404110884,2.462268521,2.502342791,2.516549262,2.408794131,2.448280206,2.567728645,2.467985886,2.443647785,2.341832005,2.662231749,2.412829119,2.412072898,2.46599724,2.501712072,2.441676527
Z010E0118,2.275628019,2.221191031,2.207045972,2.256130833,2.299040361,2.201584459,2.126937425,2.214402898,2.260044941,2.270345427,2.192178366,2.162053805,2.301363393,2.200539379,2.215248036,2.186173948,2.296542961,2.26650424,2.063766954,2.179693898,2.240257879,2.294616567,2.166192652,2.348220924,2.329102654,2.178695199,2.193304,2.342753663,2.310315561,2.192724438,2.305401198,2.26455596,2.277691703,2.351883381,2.268271379,2.309515365,2.388132117,2.232559341,2.333155285,2.302331913,2.247708657,2.318682396,2.213428876,2.346680189,2.166992466,2.275299347,2.22496572,2.348485882,2.26163253,2.180093914,2.159725808,2.176969492,2.1221507,2.296235938,2.188347006,2.162384043,2.215658566,2.256446063,2.135855614,2.240502534,2.225487308,2.225235684,2.263877919,2.245461198,2.304881228,2.228163698,2.342437518,2.217510726,2.167720594,2.298585432,2.263114633,2.151945355,2.247841906,2.166723519,2.159355859,2.166242449,2.183707171,2.187265085,2.223928331,2.270559611,2.337277122,2.187028737,2.317418225,2.244005535,2.221077179,2.247925123,2.303308769,2.292004554,2.170081981,2.149359925,2.349223595,2.297747888,2.29909143,2.309711708,2.344367447,2.251720026,2.288912636,2.250738607,2.305010127,2.276519404
Z010E0119,0.629431186,0.549061052,0.529581529,0.622996558,0.541980073,0.619624398,0.533802827,0.508364691,0.547582563,0.664656946,0.529691467,0.480955539,0.557139802,0.424413702,0.576577156,0.567145027,0.598783019,0.577712087,0.62507466,0.558909316,0.504523561,0.584419084,0.502907686,0.466671063,0.583464301,0.507316666,0.563538774,0.485466565,0.570726514,0.547017918,0.553551916,0.633202544,0.396139786,0.645641464,0.566559941,0.654052397,0.707577084,0.559146321,0.615329302,0.677750086,0.624452089,0.451421411,0.5975108,0.581266908,0.678448684,0.562073762,0.667915093,0.380685086,0.517650634,0.615622995,0.688573943,0.534188196,0.434092084,0.600628787,0.581239398,0.703559056,0.661880713,0.485974513,0.456920372,0.506153954,0.559020502,0.630882154,0.474062197,0.560451973,0.537774771,0.602965816,0.581118433,0.541109495,0.577662539,0.455270266,0.614554834,0.525692801,0.584092707,0.511394422,0.534064714,0.517693963,0.561811501,0.582923634,0.508309467,0.55211331,0.591340962,0.606956507,0.569922425,0.514000416,0.453615002,0.628862621,0.595089143,0.455973562,0.413995237,0.60985375,0.462905181,0.585439035,0.693550097,0.709300887,0.699765203,0.644039337,0.554261149,0.565681479,0.542775622,0.529358212
Z010E0121,2.149759026,2.074453863,2.250968046,2.186717115,2.120067862,2.151215105,2.27512484,2.149648639,2.269909009,2.213370783,2.273416054,2.207146346,2.348388833,2.249975399,2.218650888,2.273394564,2.110007699,2.175687709,2.167710007,2.143802791,2.02637468,2.134841836,2.222193822,2.192617488,2.115227619,2.034083458,2.157958298,2.194973815,2.225856664,2.202687839,2.204458091,2.122824585,2.229635302,2.03799121,2.133210835,2.193780909,2.063171009,2.179478249,2.078260715,2.133824781,2.080964314,2.122805996,2.115086996,2.160037399,2.118441277,2.216374897,2.171272901,2.328772149,2.184257421,2.19433774,2.178183015,2.095995099,2.185260189,2.191596114,2.124251956,2.128751539,2.213168665,2.069708712,2.135355764,2.134401252,2.132081067,2.225438462,2.225425104,2.107647815,2.264168154,2.226614022,2.061101434,2.182236001,2.118808458,2.181155028,2.16399203,2.109092182,2.228747732,2.245315234,2.26789113,2.080355172,2.197272238,2.190934602,2.114587808,2.152544632,2.181766495,2.208876331,2.152478747,2.139683332,2.181855573,2.250362377,2.225218816,2.21512183,2.226856326,2.10420222,2.137135771,2.206974341,2.137461636,2.142194357,2.115903469,2.115221067,2.184844818,2.156996089,2.209564617,2.152902397
Z010E0122,0.349095667,0.290569965,0.521491927,0.501449134,0.300481699,0.403391069,0.491531469,0.474624417,0.442144514,0.397718522,0.370997332,0.267119233,0.414846301,0.478469831,0.373114747,0.35938611,0.465329686,0.361975986,0.334737889,0.477000661,0.41087454,0.444066185,0.363628536,0.363912175,0.323323462,0.348646052,0.361641217,0.450824287,0.436064394,0.391578666,0.444114559,0.326446019,0.317355431,0.359952329,0.409633253,0.198601021,0.356623643,0.418899017,0.40596773,0.365632177,0.377556081,0.46742244,0.382651564,0.31877172,0.49449934,0.388823972,0.463718043,0.397905342,0.353734414,0.354286233,0.403839064,0.303764108,0.378144916,0.421149312,0.499895561,0.470888454,0.318787507,0.397168878,0.440239273,0.34598668,0.463323722,0.38029221,0.29630535,0.382242916,0.263636106,0.38189179,0.294560018,0.463476138,0.478068301,0.407534073,0.424020291,0.240130748,0.276354259,0.47367077,0.362020014,0.442197565,0.43325733,0.507180102,0.446026415,0.330479854,0.317306016,0.337029455,0.468723628,0.450462408,0.325626446,0.415942205,0.41149947,0.235476788,0.502088227,0.389972471,0.35711629,0.282589202,0.43273703,0.350132608,0.373707351,0.242410598,0.271171535,0.402570206,0.34061198,0.410491111
Z010E0123,1.197374759,1.297264265,1.212859447,1.270983028,1.255284783,1.280544261,1.257689581,1.304850057,1.260664075,1.218224076,1.157384509,1.208707238,1.288987037,1.189697245,1.228910575,1.217607047,1.358849655,1.298629224,1.197993937,1.280356086,1.254969927,1.282112855,1.317142828,1.286530263,1.343931467,1.282351779,1.247116665,1.263334126,1.167689895,1.276828095,1.289668628,1.23967819,1.147737551,1.242102695,1.246544028,1.231388037,1.325611229,1.284462246,1.213701381,1.181984661,1.26991153,1.321790875,1.173910751,1.216798792,1.235172159,1.327475438,1.247753226,1.156635597,1.21530353,1.238549064,1.21523373,1.233916537,1.348183845,1.204312927,1.288089345,1.209441631,1.263145235,1.320196365,1.115245749,1.216224127,1.309614613,1.248459085,1.263502013,1.350590882,1.283179502,1.209991335,1.279812865,1.134112469,1.277436506,1.320193895,1.297188368,1.226131552,1.366263705,1.160547572,1.242951166,1.225563904,1.200271075,1.160397293,1.193022923,1.25181231,1.247392388,1.296098937,1.19446449,1.314620133,1.176707765,1.217996398,1.303422159,1.254480341,1.191982519,1.274227873,1.287513543,1.199950169,1.255633827,1.257611663,1.178705847,1.365806719,1.254246998,1.224584367,1.257318991,1.309107931
Z010E0124,1.087835875,0.991700968,1.034289931,1.198358097,1.180717194,1.101715513,1.02034566,1.063685213,1.185416291,1.100373088,1.068372308,1.146526498,1.105190272,1.118785415,1.068683772,1.240089881,1.189025278,1.038729352,1.226730726,1.080576301,1.126840153,1.180057522,1.140784333,1.128191757,1.051771787,1.15878493,1.098790623,1.182787175,1.205755161,0.987885909,1.036798212,1.136849099,1.1917893,1.01372863,1.150066262,1.114051086,1.080375317,1.073196458,1.06072284,1.146548614,1.057942419,1.096215818,1.055443768,1.226219955,1.170102406,1.149902073,1.142505177,1.075109029,1.075347635,1.000635658,1.111093787,1.088461579,1.058126911,1.111580154,1.137792536,1.159178398,1.118660273,1.099692639,1.20009222,1.098508491,1.190555097,1.042826392,1.116239637,1.042735742,1.078314824,1.194130645,1.073164097,1.164269352,1.080393133,1.062911956,1.054623528,1.083002669,1.033076461,1.138005258,1.08667403,0.997353465,1.070348837,1.063786346,1.085339958,1.158483375,1.137546849,1.139556288,1.171225854,1.08105422,1.077706791,0.946733542,1.091562258,1.132004314,1.130419865,0.976412156,1.154744917,1.139024014,1.123538652,1.149332847,1.038165546,1.183694382,1.188091284,1.086880266,1.254218424,1.110851118
